nom1,nom2,lat,lon
Rue Oberkampf,Boulevard Richard Lenoir,2.371042925,48.86415175
Rue Oberkampf,Boulevard Voltaire,2.3701152,48.8637623666667
Rue Oberkampf,Cité de l'Industrie,2.3780186,48.8658119
Rue Oberkampf,Cité Durmar,2.3817382,48.866723
Rue Oberkampf,Cité Griset,2.3793706,48.8661333
Rue Oberkampf,Rue Amelot,2.3673118,48.8626491
Rue Oberkampf,Rue Commines,2.3668914,48.862463
Rue Oberkampf,Rue Jacquard,2.3729859,48.8647512
Rue Oberkampf,Rue Moret,2.3802389,48.8663457
Rue Oberkampf,Rue Saint-Maur,2.3773425,48.8656468
Rue Oberkampf,Villa Gaudelet,2.3791984,48.8660898
Rue Octave Feuillet,Avenue Henri Martin,2.2698223,48.8630533
Rue Octave Feuillet,Boulevard Jules Sandeau,2.273565,48.8607304
Rue Octave Feuillet,Rue Albéric Magnard,2.2731579,48.8609459
Rue Octave Feuillet,Rue Verdi,2.273565,48.8607304
Rue Olier,Rue Desnouettes,2.2903883,48.8359989
Rue Olier,Rue de Vaugirard,2.2917153,48.8348462
Rue Olivier de Serres,Allée Joseph Récamier,2.296644,48.8355136
Rue Olivier de Serres,Boulevard Lefebvre,2.2924379,48.8311223
Rue Olivier de Serres,Rue de la Convention,2.2980599,48.8367509
Rue Olivier de Serres,Rue Dombasle,2.297233,48.8361469
Rue Olivier de Serres,Rue Fourcade,2.2984663,48.8369952
Rue Olivier de Serres,Rue Lefebvre,2.2930072,48.8316991
Rue Olivier de Serres,Rue Victor Duruy,2.298818,48.8372166
Rue Olivier Messiaen,Rue Marie-Andrée Lagroua Weill-Hallé,2.3792063,48.8296088
Rue Olivier Messiaen,Rue Neuve Tolbiac,2.3775941,48.8310106
Rue Olivier Messiaen,Rue Thomas Mann,2.3792063,48.8296088
Rue Olivier Noyer,Rue Léonidas,2.3233106,48.8304197
Rue Ordener,Boulevard Barbès,2.3496042,48.8915753
Rue Ordener,Rue Championnet,2.3326147,48.8941786
Rue Ordener,Rue Damrémont,2.3363575,48.8936311
Rue Ordener,Rue de Clignancourt,2.3487345,48.8917098
Rue Ordener,Rue de la Chapelle,2.3599122,48.8902642
Rue Ordener,Rue des Cloÿs,2.3363575,48.8936311
Rue Ordener,Rue Désiré Ruggieri,2.3350869,48.8938052
Rue Ordener,Rue des Poissonniers,2.351628,48.8911829
Rue Ordener,Rue Duhesme,2.3419492,48.892853
Rue Ordener,Rue du Marché Ordener,2.3343602,48.8939071
Rue Ordener,Rue du Mont Cenis,2.3443033,48.892528
Rue Ordener,Rue Hermel,2.3449977,48.8923998
Rue Ordener,Rue Jean Robert,2.3583083,48.8902896
Rue Ordener,Rue Léon,2.3532204,48.8908898
Rue Ordener,Rue Marx Dormoy,2.3599122,48.8902642
Rue Ordener,Rue Riquet,2.3599122,48.8902642
Rue Ordener,Rue Vauvenargues,2.3326147,48.8941786
Rue Ordener,Square de Clignancourt,2.3461177,48.8922126
Rue Ordener,Villa Ordener,2.3407857,48.8930132
Rue Orfila,Avenue Gambetta,2.4014206,48.8683061
Rue Orfila,Impasse Orfila,2.3958908,48.866058
Rue Orfila,Place Martin Nadaud,2.3943063,48.8650342
Rue Orfila,Rue de la Chine,2.3988542,48.8674762
Rue Orfila,Rue des Pyrénées,2.3970872,48.8666527
Rue Orfila,Rue du Cambodge,2.3974272,48.8668105
Rue Orfila,Rue Dupont de l'Eure,2.4001417,48.8680746
Rue Orfila,Rue Pelleport,2.4014206,48.8683061
Rue Orfila,Rue Sorbier,2.3942923,48.8649106
Rue Ortolan,Rue Mouffetard,2.3496017,48.8431511
Rue Oscar Roty,Avenue Félix Faure,2.2889486,48.8415245
Rue Oscar Roty,Rue de Lourmel,2.2861736,48.8428375
Rue Oscar Roty,Rue Sarasate,2.2869862,48.8424506
Rue Oswaldo Cruz,Boulevard de Beauséjour,2.2693073,48.8573069
Rue Oswaldo Cruz,Rue du Ranelagh,2.2691297,48.855841
Rue Oudinot,Boulevard des Invalides,2.3151981,48.8494576333333
Rue Oudinot,Impasse Oudinot,2.3195778,48.8505315
Rue Oudinot,Rue Monsieur,2.3166622,48.849889
Rue Oudinot,Rue Pierre Leroux,2.318547,48.8503704
Rue Oudinot,Rue Rousselet,2.317728,48.8501667
Rue Oudinot,Rue Vaneau,2.3195778,48.8505315
Rue Oudry,Rue du Jura,2.356126,48.8367811
Rue Oudry,Rue Le Brun,2.3552198,48.8374976
Rue Oudry,Rue Pirandello,2.3562426,48.8366716
Rue Pache,Rue Pétion,2.3819404,48.8582013
Rue Pache,Rue Saint-Maur,2.3828233,48.8593835
Rue Paganini,Boulevard Davout,2.41116403333333,48.8513146
Rue Paganini,Rue Reynaldo Hahn,2.4118841,48.8513016
Rue Paillet,Rue Soufflot,2.3428317,48.8469084
Rue Pajol,Esplanade Nathalie Sarraute,2.36223225,48.88848115
Rue Pajol,Place de la Chapelle,2.3604329,48.8848901
Rue Pajol,Place Hébert,2.3635074,48.8931016
Rue Pajol,Rue de la Guadeloupe,2.3631966,48.8907002
Rue Pajol,Rue de Torcy,2.363273,48.8912717
Rue Pajol,Rue du Département,2.3611518,48.8867262
Rue Pajol,Rue Jacques Kablé,2.3611139,48.8860911
Rue Pajol,Rue Philippe de Girard,2.36108936666667,48.8862260333333
Rue Pajol,Rue Riquet,2.3630948,48.8899235
Rue Pajol,Rue Romy Schneider,2.3619428,48.8879952
Rue Pajou,Rue des Vignes,2.2733132,48.8571664
Rue Pajou,Rue du Général Aubé,2.2725916,48.8565091
Rue Palatine,Place Saint-Sulpice,2.3344198,48.8506687
Rue Palatine,Rue Garancière,2.3357909,48.8507594
Rue Papillon,Rue Bleue,2.3479433,48.8758377
Rue Papillon,Rue La Fayette,2.3465822,48.876566
Rue Papin,Boulevard de Sébastopol,2.3530328,48.8670212
Rue Papin,Rue Saint-Martin,2.3542308,48.8667478
Rue Parent de Rosan,Avenue de La Frillière,2.2601083,48.8402839
Rue Parent de Rosan,Hameau Michel-Ange,2.259852,48.8403704
Rue Parent de Rosan,Rue Boileau,2.261683,48.8397606
Rue Parent de Rosan,Rue Michel-Ange,2.2584124,48.8408039
Rue Parent de Rosan,Villa Dietz-Monnin,2.2611165,48.8399395
Rue Parent de Rosan,Villa Émile Meyer,2.2605301,48.8401389
Rue Parmentier,Cour Saint Louis,2.3651763,48.8398523
Rue Parmentier,Rue des Écoles,2.3658515,48.840072
Rue Parrot,Avenue Daumesnil,2.3753053,48.8473477
Rue Parrot,Rue Michel Chasles,2.3738613,48.846925
Rue Pascal,Boulevard Arago,2.34836396,48.83567112
Rue Pascal,Boulevard de Port-Royal,2.34896705804014,48.837044823561
Rue Pascal,Rue Claude Bernard,2.3498001,48.8388034
Rue Pascal,Rue des Cordelières,2.3485739,48.8357339
Rue Pascal,Rue Saint-Hippolyte,2.3484885,48.8359936
Rue Pasquier,Boulevard Haussmann,2.3239365,48.8742066
Rue Pasquier,Rue de la Pépinière,2.323836125,48.87520245
Rue Pasquier,Rue de Rome,2.3239041,48.8756376
Rue Pasquier,Rue du Rocher,2.3238775,48.8754542
Rue Pasteur,Avenue Parmentier,2.3764949,48.862632
Rue Pasteur,Rue de la Folie-Méricourt,2.3744283,48.8617137
Rue Pastourelle,Rue Charlot,2.3612887,48.8617806
Rue Pastourelle,Rue de Beauce,2.3604334,48.8622432
Rue Pastourelle,Rue des Archives,2.3597973,48.8626004
Rue Pastourelle,Rue des Gravilliers,2.3582451,48.8633732
Rue Pastourelle,Rue du Temple,2.3582451,48.8633732
Rue Pastourelle,Ruelle Sourdis,2.3604334,48.8622432
Rue Paturle,Rue Alfred Durand-Claye,2.3073497,48.828832
Rue Paturle,Rue des Arbustes,2.3076413,48.8287639
Rue Paturle,Rue Raymond Losserand,2.3076413,48.8287639
Rue Paturle,Rue Vercingétorix,2.30645506666667,48.8291178333333
Rue Pau Casals,Rue Émile Durkheim,2.3766107,48.8317936
Rue Pau Casals,Rue Neuve Tolbiac,2.377532,48.8310639
Rue Pau Casals,Rue Olivier Messiaen,2.377532,48.8310639
Rue Paul Albert,Rue Charles Nodier,2.3449978,48.8858003
Rue Paul Albert,Rue du Chevalier de la Barre,2.3452217,48.887582
Rue Paul Barruel,Place d'Alleray,2.3064794,48.8364393
Rue Paul Barruel,Rue Cambronne,2.3042474,48.8404135
Rue Paul Barruel,Rue de Vaugirard,2.3042474,48.8404135
Rue Paul Barruel,Rue Sainte-Félicité,2.3049039,48.8392569
Rue Paul Baudry,Rue d'Artois,2.3080827,48.872754
Rue Paul Baudry,Rue Frédéric Bastiat,2.3069809,48.8722256
Rue Paul Baudry,Rue Saint-Philippe du Roule,2.3080827,48.872754
Rue Paul Belmondo,Rue Jean Renoir,2.3825042,48.8366128
Rue Paul Bert,Boulevard Hippolyte Marquès,2.3702301,48.8183043
Rue Paul Bert,Impasse Charles Petit,2.3844921,48.8512407
Rue Paul Bert,Rue Cesselin,2.3845996,48.8515831
Rue Paul Bert,Rue Chanzy,2.3848998,48.8526532
Rue Paul Bert,Rue Faidherbe,2.3842229,48.850855
Rue Paul Bert,Rue Jean-Henri Fabre,2.3377486,48.9011534
Rue Paul Bert,Rue Jean Macé,2.3848998,48.8526532
Rue Paul Bert,Rue Jules Vallès,2.3386285,48.901858
Rue Paul Bodin,Avenue de Clichy,2.3170686,48.8923797
Rue Paul Bodin,Rue Ernest Gouin,2.3181114,48.8937826
Rue Paul Borel,Boulevard Malesherbes,2.3079711,48.8845987
Rue Paul Bourget,Rue du Docteur Bourneville,2.3590571,48.8180586
Rue Paul Cézanne,Rue de Courcelles,2.3096359,48.8745718
Rue Paul Cézanne,Rue du Faubourg Saint-Honoré,2.3084496,48.8738273
Rue Paul Chautard,Rue Cambronne,2.3018613,48.8462957
Rue Paul Chautard,Square Jean Thébaud,2.3014325,48.8461829
Rue Paul Crampel,Rue de Rambervillers,2.4058685,48.8413155
Rue Paul Crampel,Rue du Sahel,2.4058587,48.8407975
Rue Paul Delaroche,Avenue Paul Doumer,2.2772039,48.8591808
Rue Paul Delaroche,Rue Guichard,2.2772039,48.8591808
Rue Paul Delaroche,Rue Vital,2.278003,48.8587799
Rue Paul Delmet,Rue de Vichy,2.2947666,48.8339823
Rue Paul Delmet,Rue Olivier de Serres,2.2950623,48.8338552
Rue Paul Delmet,Rue Vaugelas,2.294316,48.8341632
Rue Paul Dubois,Rue Perrée,2.3607838,48.8648955
Rue Paul Dukas,Avenue Daumesnil,2.391981,48.8404521
Rue Paul Dupuy,Rue Félicien David,2.2744068,48.8496048
Rue Paul Escudier,Rue Blanche,2.3314538,48.8806481
Rue Paul Féval,Rue de L'Abbé Patureau,2.3414357,48.8887633
Rue Paul Féval,Rue du Mont Cenis,2.3420823,48.8886429
Rue Paul Féval,Rue Gaston Couté,2.3406519,48.8888891
Rue Paul Fort,Avenue Reille,2.3308941,48.8236412
Rue Paul Fort,Rue de la Tombe Issoire,2.3308941,48.8236412
Rue Paul Fort,Rue du Père Corentin,2.3277612,48.8240972
Rue Paul Gervais,Boulevard Auguste Blanqui,2.3470367,48.8303305
Rue Paul Gervais,Boulevard Saint-Jacques,2.3470417,48.8303884
Rue Paul Gervais,Rue Corvisart,2.3477007,48.8315778
Rue Paul-Henri Grauwin,Rue Roland Barthes,2.3781593,48.844351
Rue Paul Hervieu,Avenue Émile Zola,2.2796428,48.8462389
Rue Paul Hervieu,Villa Honore-Gabriel Riqueti,2.2803235,48.8457955
Rue Pauline Kergomard,Rue des Orteaux,2.4067607,48.8559883
Rue Paulin Enfert,Avenue Léon Bollée,2.3627849,48.8180228
Rue Paulin Enfert,Boulevard Masséna,2.3620785,48.8192012
Rue Paulin Enfert,Rue Gandon,2.3619725,48.8193334
Rue Paulin Méry,Rue Bobillot,2.354319,48.8300562
Rue Paulin Méry,Rue du Moulin-des-Prés,2.3527893,48.8296685
Rue Paul-Jean Toulet,Rue du Clos,2.4068812,48.8571402
Rue Paul Klee,Avenue Pierre Mendès France,2.36993095,48.8388997
Rue Paul Klee,Place Augusta Holmes ,2.3707181,48.839067
Rue Paul Klee,Rue Fulton,2.3716924,48.8383778
Rue Paul Laurent,Rue d'Aubervilliers,2.3668319,48.8868526
Rue Paul Lelong,Rue Montmartre,2.3437648,48.8677839
Rue Paul-Louis Courier,Boulevard Raspail,2.3255778,48.8558817333333
Rue Paul-Louis Courier,Impasse Paul-Louis Courier,2.3246694,48.8562052
Rue Paul-Louis Courier,Rue du Bac,2.3255088,48.8559063
Rue Paul Meurice,Avenue du Docteur Gley,2.41022545,48.87712655
Rue Paul Meurice,Rue Bessie Coleman,2.4117205,48.8748851
Rue Paul Meurice,Rue Gustave et Martial Caillebotte,2.4111933,48.8756751
Rue Paul Saunière,Rue Eugène Manuel,2.2807448,48.8595667
Rue Paul Saunière,Rue Nicolo,2.2798617,48.8590886
Rue Paul Séjourné,Boulevard du Montparnasse,2.3318183,48.8413243
Rue Paul Séjourné,Rue Notre-Dame des Champs,2.3322226,48.8418779
Rue Paul Strauss,Place Octave Chanute,2.4065415,48.8660733
Rue Paul Strauss,Rue Géo Chavez,2.4065415,48.8660733
Rue Paul Strauss,Rue Georges Perec,2.4073402,48.8664934
Rue Paul Strauss,Rue Irénée Blanc,2.4082307,48.8671167
Rue Paul Strauss,Rue Mondonville,2.4065415,48.8660733
Rue Paul Strauss,Rue Pierre Mouillard,2.4082307,48.8671167
Rue Paul Valéry,Avenue Foch,2.2872257,48.8724721
Rue Paul Valéry,Avenue Kléber,2.2915693,48.86899
Rue Paul Valéry,Rue de Belloy,2.2915693,48.86899
Rue Paul Valéry,Rue Léonard de Vinci,2.2875849,48.8721852
Rue Pauly,Rue Raymond Losserand,2.3122979,48.8309343
Rue Pavée,Rue de Rivoli,2.360089,48.85547345
Rue Pavée,Rue des Francs Bourgeois,2.3617569,48.8572491
Rue Pavée,Rue des Rosiers,2.3608017,48.8564529
Rue Pavée,Rue du Roi de Sicile,2.3602088,48.8557079
Rue Pavée,Rue Payenne,2.3617569,48.8572491
Rue Payenne,Rue des Francs Bourgeois,2.3617569,48.8572491
Rue Payenne,Rue du Parc Royal,2.3628278,48.8587067
Rue Péan,Avenue Boutroux,2.3724729,48.8215271
Rue Péan,Avenue Claude Régaud,2.37242533333333,48.8215384333333
Rue Péan,Boulevard Masséna,2.37166845,48.82225235
Rue Péclet,Rue Blomet,2.3002181,48.8408085
Rue Péclet,Rue Lecourbe,2.2995945,48.84168745
Rue Péclet,Rue Léon Lhermitte,2.2987459,48.8429574
Rue Péclet,Rue Mademoiselle,2.2985546,48.8436833
Rue Pecquay,Rue des Blancs-Manteaux,2.3555637,48.8595604
Rue Pégoud,Boulevard Galliéni,2.26695,48.83457
Rue Pégoud,Boulevard Périphérique Extérieur,2.26692689787727,48.834779024174
Rue Pégoud,Boulevard Périphérique Intérieur,2.26690847303485,48.8349305131534
Rue Pégoud,Quai d'Issy-les-Moulineaux,2.2670148,48.8355255
Rue Pégoud,Voie Ad/15,2.26695,48.83457
Rue Péguy,Boulevard du Montparnasse,2.3277199,48.8426818
Rue Pelée,Boulevard Richard Lenoir,2.3720411,48.8602798
Rue Pelée,Rue Nicolas Appert,2.3698638,48.8597083
Rue Pelée,Rue Saint-Sabin,2.3686515,48.8593944
Rue Pelleport,Avenue Gambetta,2.4014206,48.8683061
Rue Pelleport,Passage du Télégraphe,2.3979089,48.8741509
Rue Pelleport,Rue Belgrand,2.4041577,48.8646806
Rue Pelleport,Rue de Belleville,2.3979273,48.8754579
Rue Pelleport,Rue de Ménilmontant,2.3992295,48.8707805
Rue Pelleport,Rue Devéria,2.3983451,48.8718194
Rue Pelleport,Rue du Borrégo,2.3979152,48.8723571
Rue Pelleport,Rue Le Bua,2.4032053,48.8659613
Rue Pelleport,Villa Pelleport,2.397909,48.874266
Rue Pelleport,Voie Z/20,2.3979112,48.8742978
Rue Pelouze,Rue Andrieux,2.3189939,48.881258
Rue Perdonnet,Rue du Faubourg Saint-Denis,2.3590873,48.882958
Rue Perdonnet,Rue Louis Blanc,2.3605267,48.8836131
Rue Perdonnet,Rue Philippe de Girard,2.3615417,48.8841431
Rue Pergolèse,Cité Duplan,2.2850926,48.8754251
Rue Pergolèse,Rue Lalo,2.2810999,48.8732748
Rue Pergolèse,Rue Le Sueur,2.2870294,48.8760115
Rue Pérignon,Avenue de Suffren,2.307339,48.8471393
Rue Pérignon,Boulevard Garibaldi,2.3062234,48.8466943
Rue Pérignon,Rue Bellart,2.3082081,48.847436
Rue Pérignon,Rue Bouchut,2.3095429,48.8477529
Rue Pérignon,Rue Léon Vaudoyer,2.3088191,48.8475781
Rue Pérignon,Rue Miollis,2.3062234,48.8466943
Rue Pernelle,Boulevard de Sébastopol,2.3483496,48.8587317
Rue Pernelle,Rue Saint-Bon,2.3505119,48.8584204
Rue Pernety,Place Flora Tristan,2.3205458,48.8324448
Rue Pernety,Rue Didot,2.3205458,48.8324448
Rue Pernety,Rue Raymond Losserand,2.318143,48.8339619
Rue Pernety,Rue Sainte-Léonie,2.3193396,48.8332064
Rue Pernety,Rue Vercingétorix,2.3154554,48.8354732
Rue Perrault,Place du Louvre,2.3410807,48.860265
Rue Perrault,Rue de Rivoli,2.3420697,48.8604582
Rue Perronet,Rue des Saints-Pères,2.3307623,48.8551102
Rue Perronet,Rue du Pré aux Clercs,2.329844,48.8554998
Rue Perronet,Rue Saint-Guillaume,2.329844,48.8554998
Rue Pestalozzi,Rue du Puits de l'Ermite,2.3520533,48.8421701
Rue Pestalozzi,Rue Gracieuse,2.351531,48.8421377
Rue Pestalozzi,Rue Monge,2.3520533,48.8421701
Rue Pétel,Rue Blomet,2.2994543,48.8405518
Rue Pétel,Rue Lecourbe,2.29910803333333,48.8415562666667
Rue Pétel,Rue Léon Séché,2.2990456,48.8417903
Rue Pétel,Rue Péclet,2.2987879,48.8428084
Rue Petiet,Avenue de Saint-Ouen,2.3277839,48.894045
Rue Petiet,Impasse Saint-Ouen,2.3273376,48.8941137
Rue Pétion,Rue de la Roquette,2.3820172,48.8581058
Rue Pétion,Rue du Chemin Vert,2.3799248,48.8607074
Rue Petit,Allée Arthur Honegger,2.3934654,48.8864071
Rue Petit,Allée Darius Milhaud,2.3934654,48.8864071
Rue Petit,Allée de Fontainebleau,2.3914712,48.8862257
Rue Petit,Avenue de Laumière,2.3798078,48.8846667
Rue Petit,Passage Dubois,2.382578,48.8848787
Rue Petit,Passage du Nord,2.3825628,48.8848775
Rue Petit,Passage du Sud,2.3819704,48.8848321
Rue Petit,Rue de Crimée,2.383273,48.8849907
Rue Petit,Rue de Lorraine,2.3837644,48.8850952
Rue Petit,Rue de Meaux,2.3790752,48.8846352
Rue Petit,Rue Eugène Jumin,2.3928484,48.8863547
Rue Petit,Rue Georges Thill,2.3892945,48.8860184
Rue Petit,Rue Goubet,2.3898576,48.8860745
Rue Petitot,Place des Fêtes,2.3925128,48.8766088
Rue Petitot,Rue du Pré Saint-Gervais,2.3931026,48.8763683
Rue Pétrarque,Avenue Paul Doumer,2.2842303,48.8612785
Rue Pétrelle,Rue de Rochechouart,2.3464352,48.8808844
Rue Pétrelle,Rue Lentonnet,2.3477568,48.8807111
Rue Pétrelle,Square Pétrelle,2.3490004,48.8805612
Rue Philibert Delorme,Boulevard Malesherbes,2.3040458,48.8896174
Rue Philibert Delorme,Boulevard Pereire,2.3016485,48.8870371
Rue Philibert Delorme,Rue Nicolas Chuquet,2.3023233,48.8880993
Rue Philibert Lucot,Avenue de Choisy,2.3627126,48.8226114
Rue Philidor,Impasse Philidor,2.4087866,48.8505069
Rue Philidor,Rue des Maraîchers,2.4074795,48.8503587
Rue Philippe de Champagne,Avenue des Gobelins,2.3546065,48.8328495
Rue Philippe de Champagne,Rue Primatice,2.3555263,48.8328606
Rue Philippe de Girard,Boulevard de la Chapelle,2.36145618,48.88447804
Rue Philippe de Girard,Impasse Dupuy,2.360674,48.8883675
Rue Philippe de Girard,Place Jan Karski,2.36192605,48.882657925
Rue Philippe de Girard,Rue Cail,2.3617017,48.8826394
Rue Philippe de Girard,Rue du Département,2.3609808,48.8867695
Rue Philippe de Girard,Rue Jacques Kablé,2.3611139,48.8860911
Rue Philippe de Girard,Rue Louis Blanc,2.36185273333333,48.8828877333333
Rue Philippe de Girard,Rue Pajol,2.3610403,48.8864959
Rue Philippe de Girard,Rue Riquet,2.3601966,48.8901818
Rue Philippe de Girard,Rue Romy Schneider,2.3607013,48.888225
Rue Philippe Hecht,Rue Barrelet de Ricou,2.3777096,48.8776768
Rue Philippe Hecht,Rue Georges Lardennois,2.375819,48.8776503
Rue Piat,Rue de Belleville,2.3831002,48.8734835
Rue Piat,Rue du Père Julien Dhuit,2.3846332,48.8722118
Rue Piccini,Avenue Foch,2.2861108,48.8733605
Rue Picot,Avenue Bugeaud,2.2817823,48.8704474
Rue Piémontési,Rue André Antoine,2.3379613,48.8837421
Rue Piémontési,Rue Houdon,2.3387876,48.8835282
Rue Pierre Bayle,Boulevard de Charonne,2.3900263,48.85842285
Rue Pierre Bayle,Rue du Repos,2.3911858,48.8589228
Rue Pierre Bourdan,Boulevard Diderot,2.3906454,48.8476999
Rue Pierre Bourdan,Square Saint-Charles,2.3911676,48.8471939
Rue Pierre Brossolette,Rue Lhomond,2.3478629,48.8418093
Rue Pierre Brossolette,Rue Rataud,2.3463072,48.8421874
Rue Pierre Budin,Rue des Poissonniers,2.351556,48.8897352
Rue Pierre Budin,Rue Léon,2.3533924,48.8897621
Rue Pierre Bullet,Cité Hittorf,2.3583141,48.8718275
Rue Pierre Castagnou,Rue Charles Divry,2.3264353,48.8333863
Rue Pierre Castagnou,Rue Mouton Duvernet,2.3258671,48.8324192
Rue Pierre Charron,Avenue des Champs-Élysées,2.3051398,48.870443
Rue Pierre Charron,Avenue Pierre 1er de Serbie,2.3011386,48.8684196
Rue Pierre Chausson,Boulevard de Magenta,2.36078245,48.87092425
Rue Pierre Chausson,Rue du Château d'Eau,2.3600501,48.8702331
Rue Pierre Dac,Place Constantin Pecqueur,2.3384876,48.8896131
Rue Pierre Dac,Rue Lucien Gaulard,2.3384876,48.8896131
Rue Pierre Demours,Avenue de Villiers,2.301248,48.884436
Rue Pierre Demours,Avenue Niel,2.2958633,48.8818814
Rue Pierre Demours,Place Tristan Bernard,2.2912348,48.8796885
Rue Pierre Demours,Rue Bayen,2.2934234,48.880731
Rue Pierre Demours,Rue de Courcelles,2.2989387,48.8833209
Rue Pierre Demours,Rue de Prony,2.300307,48.8839595
Rue Pierre Demours,Rue Gounod,2.300307,48.8839595
Rue Pierre Demours,Rue Rennequin,2.2970559,48.8824268
Rue Pierre Dupont,Passage Delessert,2.3648937,48.8792157
Rue Pierre Dupont,Rue Alexandre Parodi,2.3655286,48.8798192
Rue Pierre et Marie Curie,Rue d'Ulm,2.3452042,48.8443364
Rue Pierre et Marie Curie,Rue Saint-Jacques,2.3423509,48.8449097
Rue Pierre Foncin,Boulevard Mortier,2.4088486,48.8714141
Rue Pierre Fontaine,Passage Commun A9,2.3334015,48.8825539
Rue Pierre Fontaine,Place Blanche,2.3325702,48.883624
Rue Pierre Fontaine,Rue Chaptal,2.3350485,48.8804359
Rue Pierre Fontaine,Rue de Douai,2.3337329,48.8821363
Rue Pierre Fontaine,Rue Jean-Baptiste Pigalle,2.3350485,48.8804359
Rue Pierre Fontaine,Rue Notre-Dame de Lorette,2.3350485,48.8804359
Rue Pierre Ginier,Avenue de Clichy,2.3259864,48.8866036
Rue Pierre Ginier,Rue Hégésippe Moreau,2.3271552,48.887175
Rue Pierre Ginier,Villa Pierre Ginier,2.3268919,48.8870153
Rue Pierre Girard,Avenue Jean Jaurès,2.3799837,48.8853956
Rue Pierre Girard,Rue Tandou,2.3796135,48.8860587
Rue Pierre Gourdault,Place de l'Escadrille Normandie-Niemen,2.371384,48.8316733
Rue Pierre Gourdault,Rue du Chevaleret,2.3720367,48.832129
Rue Pierre Gourdault,Rue Dunois,2.3698788,48.8307053
Rue Pierre Guérin,Rue d'Auteuil,2.2663236,48.8475656
Rue Pierre Guérin,Rue de la Source,2.2652566,48.8501345
Rue Pierre Guérin,Rue Jean de La Fontaine,2.266359,48.8490106
Rue Pierre Guérin,Rue Poussin,2.266359,48.8490106
Rue Pierre Haret,Rue de Douai,2.3301366,48.883379
Rue Pierre-Joseph Desault,Avenue de la Porte de Vitry,2.379048,48.8212039
Rue Pierre Larousse,Rue des Suisses,2.312882,48.829905
Rue Pierre Larousse,Rue Didot,2.3156286,48.8280875
Rue Pierre Larousse,Rue Raymond Losserand,2.3117493,48.8306854
Rue Pierre le Grand,Rue Daru,2.3016909,48.8778763
Rue Pierre l'Ermite,Rue de Jessaint,2.3552347,48.8849826
Rue Pierre l'Ermite,Rue de la Goutte d'Or,2.3552347,48.8849826
Rue Pierre l'Ermite,Rue Polonceau,2.3551708,48.8850714
Rue Pierre l'Ermite,Rue Saint-Bruno,2.3550328,48.8858627
Rue Pierre Leroux,Passage F/7,2.3191686,48.8491309
Rue Pierre Leroux,Rue de Sèvres,2.3197385,48.8480204
Rue Pierre Leroux,Rue d'Olivet,2.3190016,48.8494698
Rue Pierre Le Roy,Boulevard Brune,2.3100996,48.82654005
Rue Pierre Le Roy,Rue Maurice Bouchor,2.3098831,48.8261003
Rue Pierre Lescot,Passage de la Canopée,2.348033,48.8616019
Rue Pierre Lescot,Rue Berger,2.3477461,48.8610208
Rue Pierre Lescot,Rue de la Cossonnerie,2.348033,48.8616019
Rue Pierre Lescot,Rue de la Grande-Truanderie,2.3486758,48.8628989
Rue Pierre Lescot,Rue de Turbigo,2.3491066,48.8637682
Rue Pierre Lescot,Rue du Cygne,2.3488761,48.8633031
Rue Pierre Lescot,Rue Étienne Marcel,2.3491416,48.8638388
Rue Pierre Lescot,Rue Rambuteau,2.3484175,48.8623777
Rue Pierre Lescot,Souterrain Grande Boucle (Voie BCL),2.34838499012173,48.862312147329
Rue Pierre Lescot,Souterrain Sortie Hôtel de Ville (Voie S2),2.34797741468099,48.8614893150266
Rue Pierre Louys,Avenue de Versailles,2.2764153,48.8500758
Rue Pierre Louys,Rue Félicien David,2.2753407,48.850548
Rue Pierre Mille,Rue Olivier de Serres,2.293388,48.8321075
Rue Pierre Mille,Rue Vaugelas,2.2922783,48.8329198
Rue Pierre Mouillard,Boulevard Mortier,2.40877575,48.86678395
Rue Pierre Mouillard,Rue Irénée Blanc,2.4082307,48.8671167
Rue Pierre Nicole,Boulevard de Port-Royal,2.3383364,48.8392578
Rue Pierre Nicole,Rue du Val de Grâce,2.339799,48.8411817
Rue Pierre Picard,Rue Charles Nodier,2.3448788,48.8848127
Rue Pierre Picard,Rue de Clignancourt,2.3471784,48.8846086
Rue Pierre Quillard,Rue Dulaure,2.4101334,48.8664324
Rue Pierre Quillard,Rue Victor Dejeante,2.4100288,48.8671323
Rue Pierre Rebière,Passage Rose-Valland,2.3175674,48.8971812
Rue Pierre Rebière,Rue Saint-Just,2.3146314,48.8960641
Rue Pierre Rebière,Voie BX/17,2.3209081,48.8984613
Rue Pierre Reverdy,Rue Vincent Scotto,2.3770997,48.8856986
Rue Pierre Sarrazin,Boulevard Saint-Michel,2.342734,48.8506532
Rue Pierre Sarrazin,Rue Hautefeuille,2.3415129,48.8511177
Rue Pierre Semard,Rue d'Abbeville,2.3485666,48.879398
Rue Pierre Semard,Rue de Bellefond,2.34722025486671,48.8777900974133
Rue Pierre Semard,Rue de Maubeuge,2.3485666,48.879398
Rue Pierre Semard,Rue de Montholon,2.3472774,48.8767471
Rue Pierre Semard,Rue La Fayette,2.3472538,48.8767828333333
Rue Pierre Semard,Rue Rochambeau,2.3468817,48.8774262
Rue Pierre Soulié,Avenue de la Dhuys,2.4136203,48.8716741
